Timestamp,Temperatura
2024-03-03 10:33:00+00:00,29.40285430036082
2024-03-03 10:33:00.100000+00:00,23.873063237979835
2024-03-03 10:33:00.200000+00:00,23.39683649710493
2024-03-03 10:33:00.300000+00:00,27.25632953099517
2024-03-03 10:33:00.400000+00:00,23.504540591921923
2024-03-03 10:33:00.500000+00:00,23.385586135094606
2024-03-03 10:33:00.600000+00:00,27.490921986884032
2024-03-03 10:33:00.700000+00:00,29.66859779488066
2024-03-03 10:33:00.800000+00:00,23.808422911507662
2024-03-03 10:33:00.900000+00:00,26.892767457773324
2024-03-03 10:33:01+00:00,22.285928125697694
2024-03-03 10:33:01.100000+00:00,23.75177919214359
2024-03-03 10:33:01.200000+00:00,20.971703055891233
2024-03-03 10:33:01.300000+00:00,27.199729680217818
2024-03-03 10:33:01.400000+00:00,25.8052179549994
2024-03-03 10:33:01.500000+00:00,26.817608885203743
2024-03-03 10:33:01.600000+00:00,29.379217244548705
2024-03-03 10:33:01.700000+00:00,23.994862424036786
2024-03-03 10:33:01.800000+00:00,26.355860338473533
2024-03-03 10:33:01.900000+00:00,21.83731728625678
2024-03-03 10:33:02+00:00,29.565312008468606
2024-03-03 10:33:02.100000+00:00,26.47815895611498
2024-03-03 10:33:02.200000+00:00,29.770136289970736
2024-03-03 10:33:02.300000+00:00,27.157280476718828
2024-03-03 10:33:02.400000+00:00,25.940119138641204
2024-03-03 10:33:02.500000+00:00,26.135535809550177
2024-03-03 10:33:02.600000+00:00,26.220626940038933
2024-03-03 10:33:02.700000+00:00,23.54700184258769
2024-03-03 10:33:02.800000+00:00,27.097458343329862
2024-03-03 10:33:02.900000+00:00,20.775751209882813
2024-03-03 10:33:03+00:00,25.146013562815007
2024-03-03 10:33:03.100000+00:00,23.67054167151319
2024-03-03 10:33:03.200000+00:00,29.21691408199642
2024-03-03 10:33:03.300000+00:00,26.147733272350784
2024-03-03 10:33:03.400000+00:00,29.002486328218854
2024-03-03 10:33:03.500000+00:00,23.27946648203598
2024-03-03 10:33:03.600000+00:00,23.800765463668593
2024-03-03 10:33:03.700000+00:00,27.782034588921398
2024-03-03 10:33:03.800000+00:00,25.157972335645642
2024-03-03 10:33:03.900000+00:00,20.72695349984694
2024-03-03 10:33:04+00:00,23.903644366139133
2024-03-03 10:33:04.100000+00:00,28.480050139076766
2024-03-03 10:33:04.200000+00:00,21.91595190604987
2024-03-03 10:33:04.300000+00:00,23.7584629190914
2024-03-03 10:33:04.400000+00:00,26.91607963600406
2024-03-03 10:33:04.500000+00:00,24.378150945194502
2024-03-03 10:33:04.600000+00:00,20.485529596746282
2024-03-03 10:33:04.700000+00:00,22.8468876456893
2024-03-03 10:33:04.800000+00:00,28.844172020665557
2024-03-03 10:33:04.900000+00:00,21.482742812983016
2024-03-03 10:33:05+00:00,21.029335530822582
2024-03-03 10:33:05.100000+00:00,29.223176449178446
2024-03-03 10:33:05.200000+00:00,21.47800340409178
2024-03-03 10:33:05.300000+00:00,20.28085816156226
2024-03-03 10:33:05.400000+00:00,22.916303058384166
2024-03-03 10:33:05.500000+00:00,23.607568950019726
2024-03-03 10:33:05.600000+00:00,21.84396621586626
2024-03-03 10:33:05.700000+00:00,23.517650494008446
2024-03-03 10:33:05.800000+00:00,23.80024201853744
2024-03-03 10:33:05.900000+00:00,27.621739482513135
2024-03-03 10:33:06+00:00,23.98540879717528
2024-03-03 10:33:06.100000+00:00,27.48467871539249
2024-03-03 10:33:06.200000+00:00,29.90982079819735
2024-03-03 10:33:06.300000+00:00,26.03581423812841
2024-03-03 10:33:06.400000+00:00,25.903262509302778
2024-03-03 10:33:06.500000+00:00,28.96471145152176
2024-03-03 10:33:06.600000+00:00,23.674643606963336
2024-03-03 10:33:06.700000+00:00,28.826382238382838
2024-03-03 10:33:06.800000+00:00,22.203319956724243
2024-03-03 10:33:06.900000+00:00,23.871811327506812
2024-03-03 10:33:07+00:00,21.40394191793054
2024-03-03 10:33:07.100000+00:00,27.205150294987696
2024-03-03 10:33:07.200000+00:00,24.30669685418027
2024-03-03 10:33:07.300000+00:00,24.992467315731588
2024-03-03 10:33:07.400000+00:00,29.81914347611127
2024-03-03 10:33:07.500000+00:00,24.125591366290962
2024-03-03 10:33:07.600000+00:00,26.05704787372443
2024-03-03 10:33:07.700000+00:00,20.968612790537133
2024-03-03 10:33:07.800000+00:00,23.860547542764962
2024-03-03 10:33:07.900000+00:00,22.034239452273717
2024-03-03 10:33:08+00:00,24.739886006163466
2024-03-03 10:33:08.100000+00:00,23.473196955836972
2024-03-03 10:33:08.200000+00:00,20.149742194014465
2024-03-03 10:33:08.300000+00:00,25.16261657900207
2024-03-03 10:33:08.400000+00:00,27.65161546072266
2024-03-03 10:33:08.500000+00:00,24.845228980955188
2024-03-03 10:33:08.600000+00:00,27.912536162825333
2024-03-03 10:33:08.700000+00:00,24.98134916666504
2024-03-03 10:33:08.800000+00:00,25.27759584955367
2024-03-03 10:33:08.900000+00:00,23.375146958299105
2024-03-03 10:33:09+00:00,20.932986184447735
2024-03-03 10:33:09.100000+00:00,22.934807490990774
2024-03-03 10:33:09.200000+00:00,29.15731293098129
2024-03-03 10:33:09.300000+00:00,20.591047531063445
2024-03-03 10:33:09.400000+00:00,24.14504704024828
2024-03-03 10:33:09.500000+00:00,22.514157859467186
2024-03-03 10:33:09.600000+00:00,26.538193964751464
2024-03-03 10:33:09.700000+00:00,25.930711169335282
2024-03-03 10:33:09.800000+00:00,23.060427021361694
2024-03-03 10:33:09.900000+00:00,23.82512286037681
2024-03-03 10:33:10+00:00,21.62487390197289
2024-03-03 10:33:10.100000+00:00,28.667373110053273
2024-03-03 10:33:10.200000+00:00,21.1197239752362
2024-03-03 10:33:10.300000+00:00,26.912538165861534
2024-03-03 10:33:10.400000+00:00,22.088153159740752
2024-03-03 10:33:10.500000+00:00,24.924412977393118
2024-03-03 10:33:10.600000+00:00,22.07448681648382
2024-03-03 10:33:10.700000+00:00,25.118897390115478
2024-03-03 10:33:10.800000+00:00,23.46176515425865
2024-03-03 10:33:10.900000+00:00,25.84132632451186
2024-03-03 10:33:11+00:00,29.782829193503677
2024-03-03 10:33:11.100000+00:00,24.674699480973572
2024-03-03 10:33:11.200000+00:00,24.871733217316063
2024-03-03 10:33:11.300000+00:00,22.458254509825963
2024-03-03 10:33:11.400000+00:00,21.317421731709292
2024-03-03 10:33:11.500000+00:00,21.23349172754989
2024-03-03 10:33:11.600000+00:00,27.54291660556754
2024-03-03 10:33:11.700000+00:00,22.338488680412247
2024-03-03 10:33:11.800000+00:00,21.731629825533826
2024-03-03 10:33:11.900000+00:00,24.612449032074053
2024-03-03 10:33:12+00:00,22.321170420322513
2024-03-03 10:33:12.100000+00:00,21.79040425669158
2024-03-03 10:33:12.200000+00:00,21.393718079523534
2024-03-03 10:33:12.300000+00:00,28.755046145600602
2024-03-03 10:33:12.400000+00:00,21.029295126070267
2024-03-03 10:33:12.500000+00:00,28.774761211019317
2024-03-03 10:33:12.600000+00:00,21.375389512399373
2024-03-03 10:33:12.700000+00:00,22.917117497313495
2024-03-03 10:33:12.800000+00:00,24.646600075492415
2024-03-03 10:33:12.900000+00:00,22.10170319849899
2024-03-03 10:33:13+00:00,23.182324804859075
2024-03-03 10:33:13.100000+00:00,20.151752191045922
2024-03-03 10:33:13.200000+00:00,29.295891373105817
2024-03-03 10:33:13.300000+00:00,20.60764538067487
2024-03-03 10:33:13.400000+00:00,24.120975530184943
2024-03-03 10:33:13.500000+00:00,25.074050182088328
2024-03-03 10:33:13.600000+00:00,28.814783530291617
2024-03-03 10:33:13.700000+00:00,27.51687747096681
2024-03-03 10:33:13.800000+00:00,20.734709714388487
2024-03-03 10:33:13.900000+00:00,20.22757841677794
2024-03-03 10:33:14+00:00,24.06946416920183
2024-03-03 10:33:14.100000+00:00,26.79323087680869
2024-03-03 10:33:14.200000+00:00,22.714277403495302
2024-03-03 10:33:14.300000+00:00,29.128141433504897
2024-03-03 10:33:14.400000+00:00,24.513527345913808
2024-03-03 10:33:14.500000+00:00,23.994111283515124
2024-03-03 10:33:14.600000+00:00,27.16575838741827
2024-03-03 10:33:14.700000+00:00,24.254938635455808
2024-03-03 10:33:14.800000+00:00,22.68548404226276
2024-03-03 10:33:14.900000+00:00,27.520168537399236
2024-03-03 10:33:15+00:00,27.9614156555143
2024-03-03 10:33:15.100000+00:00,27.477827838421742
2024-03-03 10:33:15.200000+00:00,24.75924239149117
2024-03-03 10:33:15.300000+00:00,28.92371616476843
2024-03-03 10:33:15.400000+00:00,20.887926352843643
2024-03-03 10:33:15.500000+00:00,21.25857927117643
2024-03-03 10:33:15.600000+00:00,22.738874597351288
2024-03-03 10:33:15.700000+00:00,27.92669661321711
2024-03-03 10:33:15.800000+00:00,28.642890071229886
2024-03-03 10:33:15.900000+00:00,26.306684153608344
2024-03-03 10:33:16+00:00,20.94770987315327
2024-03-03 10:33:16.100000+00:00,27.18242918618857
2024-03-03 10:33:16.200000+00:00,28.66171481382061
2024-03-03 10:33:16.300000+00:00,20.60136703114749
2024-03-03 10:33:16.400000+00:00,26.797471729149816
2024-03-03 10:33:16.500000+00:00,29.808562795446164
2024-03-03 10:33:16.600000+00:00,23.026365552137953
2024-03-03 10:33:16.700000+00:00,21.763553150107338
2024-03-03 10:33:16.800000+00:00,22.18030861731644
2024-03-03 10:33:16.900000+00:00,21.409203892750327
2024-03-03 10:33:17+00:00,25.048432655188503
2024-03-03 10:33:17.100000+00:00,28.953974835319904
2024-03-03 10:33:17.200000+00:00,21.325427026611273
2024-03-03 10:33:17.300000+00:00,21.233102379239675
2024-03-03 10:33:17.400000+00:00,26.584017112218675
2024-03-03 10:33:17.500000+00:00,29.96396313223336
2024-03-03 10:33:17.600000+00:00,22.16796277651287
2024-03-03 10:33:17.700000+00:00,23.86386736097948
2024-03-03 10:33:17.800000+00:00,26.80194572063875
2024-03-03 10:33:17.900000+00:00,25.443161681105657
2024-03-03 10:33:18+00:00,26.956780161862298
2024-03-03 10:33:18.100000+00:00,28.165364991917677
2024-03-03 10:33:18.200000+00:00,23.04176758902518
2024-03-03 10:33:18.300000+00:00,23.45806810048567
2024-03-03 10:33:18.400000+00:00,27.630296024942616
2024-03-03 10:33:18.500000+00:00,27.640604711003444
2024-03-03 10:33:18.600000+00:00,22.342948974270765
2024-03-03 10:33:18.700000+00:00,25.938596771979093
2024-03-03 10:33:18.800000+00:00,20.462599276123317
2024-03-03 10:33:18.900000+00:00,27.866264954489623
2024-03-03 10:33:19+00:00,27.03266892658867
2024-03-03 10:33:19.100000+00:00,29.86141795531071
2024-03-03 10:33:19.200000+00:00,21.863365554424295
2024-03-03 10:33:19.300000+00:00,22.176923552931683
2024-03-03 10:33:19.400000+00:00,26.073519155313797
2024-03-03 10:33:19.500000+00:00,25.543583677286364
2024-03-03 10:33:19.600000+00:00,28.69135408157009
2024-03-03 10:33:19.700000+00:00,23.476405453368848
2024-03-03 10:33:19.800000+00:00,23.177905154033727
2024-03-03 10:33:19.900000+00:00,25.569413493604454
2024-03-03 10:33:20+00:00,20.461414153395236
2024-03-03 10:33:20.100000+00:00,23.66643174610879
2024-03-03 10:33:20.200000+00:00,21.229178839946805
2024-03-03 10:33:20.300000+00:00,27.434929563491245
2024-03-03 10:33:20.400000+00:00,26.42867243888754
2024-03-03 10:33:20.500000+00:00,26.766159158894755
